,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
6076,687,Female,3.2188758248682006,3,110495.27,1,1,0,158615.41,0,True,False,False
6077,660,Female,3.6375861597263857,2,133200.09,1,0,0,71433.88,0,False,True,False
6078,548,Female,3.7376696182833684,4,82596.8,1,0,1,55672.09,0,True,False,False
6079,609,Male,3.4657359027997265,9,103837.75,1,1,1,150218.11,0,False,True,False
6080,659,Female,3.7612001156935624,2,0.0,1,0,0,162734.31,1,False,False,True
6081,526,Male,3.970291913552122,8,93590.47,1,0,1,21228.71,1,True,False,False
6082,725,Male,3.713572066704308,8,104149.66,1,1,0,62027.9,0,False,True,False
6083,519,Male,3.6635616461296463,1,114141.64,1,1,1,60988.21,1,False,True,False
6084,562,Female,3.4657359027997265,9,117153.0,1,1,1,108675.01,0,False,True,False
6085,482,Male,3.828641396489095,7,156353.46,1,1,0,72643.95,1,False,True,False
6086,535,Male,3.6375861597263857,3,175534.78,2,1,1,9241.52,0,False,False,True
6087,561,Female,3.332204510175204,9,135637.0,1,1,0,153080.4,1,True,False,False
6088,661,Female,3.4339872044851463,7,0.0,2,1,0,72196.57,0,True,False,False
6089,771,Male,3.332204510175204,2,0.0,2,1,1,199527.34,0,True,False,False
6090,545,Male,3.295836866004329,7,0.0,2,0,1,156598.23,0,True,False,False
6091,850,Female,3.5263605246161616,2,83415.04,1,0,1,74917.64,0,False,True,False
6092,601,Male,3.784189633918261,3,141859.12,2,1,1,111249.62,0,False,True,False
6093,712,Male,3.6635616461296463,7,132767.66,2,1,1,59115.77,0,False,True,False
6094,589,Female,3.4657359027997265,10,110635.32,1,1,0,148218.86,0,True,False,False
6095,600,Male,3.6375861597263857,8,177657.35,1,1,1,77142.32,0,False,False,True
6096,642,Male,3.7376696182833684,4,157777.58,1,1,0,67484.6,0,False,True,False
6097,575,Male,3.871201010907891,9,107915.94,2,1,1,63452.18,1,False,True,False
6098,570,Female,4.060443010546419,5,86568.75,1,0,1,103660.31,0,False,True,False
6099,532,Male,3.970291913552122,9,137755.76,1,1,0,163191.99,1,False,True,False
6100,796,Male,3.4339872044851463,2,137262.71,2,1,0,62905.29,0,True,False,False
6101,833,Male,3.4965075614664802,6,0.0,1,1,1,44323.22,1,False,False,True
6102,642,Female,3.6109179126442243,6,0.0,2,1,1,97938.59,0,False,False,True
6103,655,Male,3.367295829986474,10,0.0,2,0,1,126565.21,0,True,False,False
6104,736,Male,3.9318256327243257,9,116309.01,1,1,0,185360.4,1,False,True,False
6105,617,Female,3.5553480614894135,0,131244.65,2,1,0,183229.02,0,True,False,False
6106,762,Male,3.367295829986474,3,125155.83,2,1,1,106024.02,0,False,True,False
6107,703,Male,3.58351893845611,5,140691.08,2,1,0,167810.26,0,False,True,False
6108,507,Male,3.7376696182833684,3,58820.32,2,1,1,138536.09,0,True,False,False
6109,581,Female,3.295836866004329,3,105099.45,1,1,1,184520.0,1,False,True,False
6110,593,Male,3.4657359027997265,9,0.0,2,0,1,20492.16,0,True,False,False
6111,648,Male,3.1780538303479458,9,168372.52,1,1,0,134676.72,0,True,False,False
6112,462,Male,3.5553480614894135,1,94682.56,2,1,0,138478.2,0,False,True,False
6113,596,Male,3.6109179126442243,2,0.0,2,0,1,125557.95,0,False,False,True
6114,627,Female,3.8066624897703196,5,0.0,2,1,0,82969.61,1,True,False,False
6115,494,Male,3.713572066704308,7,0.0,2,0,1,158071.69,0,True,False,False
6116,627,Male,4.30406509320417,0,146329.73,1,0,1,43615.67,0,True,False,False
6117,850,Male,3.6375861597263857,2,0.0,2,1,0,119969.99,0,False,False,True
6118,632,Female,3.912023005428146,5,167962.7,1,0,0,140201.21,0,True,False,False
6119,490,Male,3.5263605246161616,1,0.0,2,1,1,80792.83,0,True,False,False
6120,715,Male,3.713572066704308,7,0.0,1,1,1,141359.11,0,True,False,False
6121,679,Male,3.8918202981106265,8,0.0,2,1,0,23344.94,0,True,False,False
6122,619,Male,3.8066624897703196,3,116967.68,1,1,0,5075.17,1,True,False,False
6123,465,Female,3.5263605246161616,6,0.0,2,1,1,95500.98,0,False,False,True
6124,736,Male,3.4965075614664802,7,0.0,1,0,1,79082.62,0,False,False,True
6125,501,Female,3.5553480614894135,7,93244.42,1,0,1,199805.63,0,False,True,False
6126,535,Female,3.4011973816621555,5,0.0,2,0,1,52709.55,0,True,False,False
6127,759,Female,3.5263605246161616,2,0.0,2,1,0,56583.88,0,True,False,False
6128,819,Male,3.58351893845611,1,0.0,2,0,1,3385.04,0,True,False,False
6129,533,Male,3.784189633918261,4,80442.06,2,0,1,12537.42,0,False,True,False
6130,632,Female,3.58351893845611,2,150561.03,2,0,0,64722.61,0,False,True,False
6131,686,Male,4.110873864173311,9,0.0,3,1,1,75246.21,1,True,False,False
6132,687,Female,3.5553480614894135,9,125474.44,1,1,0,198929.84,0,True,False,False
6133,667,Female,3.5263605246161616,4,127076.68,2,1,0,69011.66,0,False,True,False
6134,699,Female,3.258096538021482,8,0.0,2,1,1,52404.47,0,False,False,True
6135,497,Male,3.6375861597263857,8,128650.11,2,1,1,163641.53,0,False,False,True
6136,780,Female,3.5263605246161616,6,145580.61,1,1,1,154598.56,0,False,False,True
6137,652,Female,3.9512437185814275,3,0.0,1,1,0,173989.47,1,True,False,False
6138,477,Male,3.871201010907891,9,144900.58,1,1,0,61315.37,1,True,False,False
6139,652,Female,3.6375861597263857,4,0.0,2,1,0,143393.24,0,True,False,False
6140,488,Female,3.4657359027997265,8,97588.6,1,0,0,124210.53,0,True,False,False
6141,572,Male,3.2188758248682006,1,0.0,2,1,1,151460.84,0,True,False,False
6142,755,Female,3.6635616461296463,1,0.0,2,1,0,20734.81,0,True,False,False
6143,779,Female,3.2188758248682006,10,122200.31,2,1,0,43705.56,0,False,True,False
6144,693,Female,3.8501476017100584,3,151709.33,1,1,0,180736.24,0,False,False,True
6145,530,Female,3.1354942159291497,7,0.0,2,1,0,104170.48,0,False,False,True
6146,738,Female,3.5263605246161616,3,122134.4,2,0,1,27867.59,0,False,False,True
6147,690,Male,3.4657359027997265,2,137260.45,2,1,0,55387.28,0,False,True,False
6148,611,Female,3.4339872044851463,9,88594.14,1,1,0,196332.45,0,True,False,False
6149,643,Male,3.5553480614894135,6,0.0,2,1,1,116046.22,0,False,False,True
6150,632,Male,3.7376696182833684,8,127205.32,4,1,0,93874.87,1,False,True,False
6151,727,Female,3.4657359027997265,10,96997.09,2,0,0,76614.04,0,False,False,True
6152,508,Female,4.174387269895637,2,0.0,1,1,1,6076.62,0,True,False,False
6153,550,Male,3.4657359027997265,5,142200.19,2,1,1,122221.71,0,True,False,False
6154,754,Female,3.6888794541139363,3,160761.41,1,1,1,24156.03,0,False,True,False
6155,759,Male,3.295836866004329,4,0.0,2,1,0,135394.62,0,True,False,False
6156,794,Male,3.5263605246161616,8,0.0,2,0,0,91340.02,0,False,False,True
6157,549,Male,3.4011973816621555,3,0.0,2,1,0,146090.38,0,True,False,False
6158,671,Male,3.4657359027997265,0,116234.61,1,1,0,172096.08,0,True,False,False
6159,756,Female,3.295836866004329,5,155143.52,1,0,1,135034.57,1,False,True,False
6160,632,Female,3.091042453358316,1,0.0,2,1,0,84008.66,0,True,False,False
6161,579,Male,3.6635616461296463,8,0.0,2,0,0,91763.67,0,True,False,False
6162,748,Male,3.5553480614894135,5,84009.47,1,1,1,137001.1,0,True,False,False
6163,488,Female,3.367295829986474,7,139246.22,2,1,0,106799.49,0,False,True,False
6164,710,Male,4.07753744390572,7,170113.0,2,0,1,10494.64,0,False,True,False
6165,619,Female,3.7376696182833684,8,0.0,3,1,1,79866.73,1,False,False,True
6166,773,Male,4.174387269895637,2,145578.28,1,0,1,186172.85,0,True,False,False
6167,657,Male,4.330733340286331,7,126273.95,1,0,1,91673.6,0,False,False,True
6168,579,Female,3.295836866004329,10,162482.76,1,1,1,18458.2,0,True,False,False
6169,542,Male,3.4011973816621555,9,0.0,1,1,0,8342.35,0,True,False,False
6170,709,Female,3.4965075614664802,2,87814.89,1,1,0,138578.37,0,True,False,False
6171,617,Male,4.127134385045092,3,113858.95,1,1,1,38129.22,0,False,False,True
6172,568,Male,3.784189633918261,5,87612.64,4,1,1,107155.4,1,False,True,False
6173,769,Female,4.30406509320417,1,0.0,1,1,1,29792.11,0,True,False,False
6174,608,Male,3.295836866004329,1,106648.98,1,0,1,7063.6,0,False,True,False
6175,503,Male,3.4657359027997265,4,0.0,2,1,1,21645.06,0,False,False,True
6176,608,Female,3.6635616461296463,8,103653.51,2,1,1,137079.86,0,False,True,False
6177,731,Male,3.6375861597263857,3,116880.53,1,0,0,172718.35,1,False,True,False
6178,850,Female,3.713572066704308,4,97990.49,2,0,0,106691.02,0,False,True,False
6179,591,Female,3.5553480614894135,4,150635.3,1,1,1,72274.84,0,False,True,False
6180,579,Male,3.6375861597263857,4,0.0,2,1,1,32246.63,0,False,False,True
6181,570,Male,3.6888794541139363,10,129674.89,2,1,0,80552.36,0,True,False,False
6182,709,Female,3.6375861597263857,9,0.0,2,1,0,16733.59,0,True,False,False
6183,611,Male,3.9889840465642745,3,83568.26,1,0,0,1235.49,0,True,False,False
6184,775,Male,3.8918202981106265,4,178144.91,2,0,0,50168.41,1,False,False,True
6185,699,Male,3.6109179126442243,6,147137.74,1,1,1,33687.9,0,False,True,False
6186,618,Male,3.6375861597263857,5,0.0,1,0,1,178705.45,1,True,False,False
6187,704,Male,3.6109179126442243,3,114370.41,1,0,1,66810.48,0,True,False,False
6188,835,Female,3.871201010907891,5,108289.28,2,1,1,45859.55,1,False,True,False
6189,714,Male,3.6888794541139363,3,149887.49,2,1,0,63846.36,0,False,True,False
6190,581,Female,3.784189633918261,4,170172.9,1,0,1,100236.02,0,False,False,True
6191,592,Male,3.332204510175204,3,0.0,2,1,1,19645.65,0,True,False,False
6192,551,Male,3.784189633918261,7,0.0,2,1,0,178393.68,0,True,False,False
6193,689,Female,3.367295829986474,2,64808.32,2,0,0,78591.15,0,False,True,False
6194,604,Female,4.04305126783455,0,62732.65,1,0,1,124954.56,0,True,False,False
6195,514,Female,3.7376696182833684,7,0.0,2,1,1,3756.65,0,True,False,False
6196,698,Male,3.4011973816621555,5,95167.55,1,1,1,152723.23,0,True,False,False
6197,581,Female,4.007333185232471,2,152508.99,1,1,0,187597.98,1,False,True,False
6198,573,Male,3.4657359027997265,0,134644.19,1,1,1,70381.49,0,False,True,False
6199,449,Female,3.5263605246161616,8,0.0,2,0,0,156792.89,0,False,False,True
6200,850,Female,3.4657359027997265,3,51293.47,1,0,0,35534.68,0,False,True,False
6201,612,Male,3.7376696182833684,5,0.0,3,0,0,151256.22,0,True,False,False
6202,690,Male,3.912023005428146,8,116622.73,1,0,1,51011.29,0,False,False,True
6203,599,Female,3.912023005428146,2,0.0,2,1,0,111190.53,0,False,False,True
6204,498,Male,3.5263605246161616,1,198113.86,1,1,0,69664.35,0,True,False,False
6205,497,Female,3.4011973816621555,4,85646.81,1,0,0,63233.02,1,True,False,False
6206,802,Male,3.9512437185814275,7,0.0,1,0,1,40855.79,0,False,False,True
6207,644,Male,3.5263605246161616,9,141234.98,1,1,0,95673.05,0,True,False,False
6208,714,Male,3.5553480614894135,10,0.0,2,1,1,80234.14,0,True,False,False
6209,690,Female,3.713572066704308,9,77641.99,1,0,0,189051.59,1,True,False,False
6210,522,Male,3.4339872044851463,3,0.0,2,1,0,145490.85,0,False,False,True
6211,502,Female,3.713572066704308,7,117304.29,1,0,0,196278.32,0,False,True,False
6212,730,Female,4.143134726391533,2,0.0,2,1,1,162889.1,0,False,False,True
6213,590,Male,3.6109179126442243,6,92340.69,2,1,1,174667.58,0,False,True,False
6214,458,Male,3.58351893845611,9,146780.52,2,1,1,3476.38,0,False,True,False
6215,553,Male,3.7376696182833684,6,144974.55,1,1,1,19344.92,0,False,False,True
6216,479,Male,3.871201010907891,1,0.0,1,1,0,95270.83,0,True,False,False
6217,693,Male,3.4657359027997265,2,0.0,2,1,1,107759.31,0,True,False,False
6218,707,Male,3.784189633918261,10,0.0,2,1,0,118368.2,0,False,False,True
6219,636,Male,3.6375861597263857,1,115137.26,1,1,0,52484.01,0,False,False,True
6220,807,Male,3.5263605246161616,10,101952.97,2,1,0,178153.65,0,True,False,False
6221,513,Female,3.828641396489095,0,164649.52,3,1,0,49915.52,1,True,False,False
6222,582,Male,3.4657359027997265,2,0.0,2,1,1,33747.03,0,True,False,False
6223,694,Male,3.4965075614664802,0,91956.49,1,1,1,59961.81,0,True,False,False
6224,777,Male,3.6888794541139363,8,0.0,2,1,1,18613.52,0,True,False,False
6225,598,Male,3.4965075614664802,9,123938.6,2,1,0,198894.42,0,False,True,False
6226,762,Male,3.8501476017100584,6,123571.77,3,0,1,57014.17,1,False,True,False
6227,588,Female,3.5553480614894135,3,120777.88,1,1,1,131729.52,0,True,False,False
6228,663,Male,3.7612001156935624,5,90248.79,1,1,1,79169.73,0,False,True,False
6229,777,Male,3.6109179126442243,7,0.0,1,1,0,106472.34,0,True,False,False
6230,592,Male,4.276666119016055,4,0.0,2,0,1,17013.54,0,True,False,False
6231,631,Male,3.8918202981106265,1,106396.48,1,1,1,150661.42,1,False,True,False
6232,725,Female,3.871201010907891,1,104887.43,1,0,0,86622.56,1,False,True,False
6233,850,Male,3.5553480614894135,2,72079.71,1,1,1,115767.93,0,True,False,False
6234,540,Male,3.6375861597263857,6,0.0,2,1,0,141998.89,0,True,False,False
6235,674,Male,3.6109179126442243,2,0.0,2,1,1,182787.17,0,False,False,True
6236,553,Male,3.6635616461296463,3,99844.68,1,0,0,187915.7,0,True,False,False
6237,630,Female,3.367295829986474,1,0.0,2,1,1,133267.78,0,True,False,False
6238,466,Male,3.295836866004329,3,156815.71,1,1,1,137476.09,0,True,False,False
6239,613,Male,3.871201010907891,6,146034.74,1,1,1,77146.14,0,True,False,False
6240,558,Male,3.332204510175204,1,152283.39,1,1,0,183271.15,0,True,False,False
6241,775,Female,3.5263605246161616,1,118897.1,2,1,1,26362.4,0,False,True,False
6242,698,Male,3.970291913552122,8,96781.39,1,1,1,153373.71,0,False,True,False
6243,608,Male,3.5263605246161616,1,102772.67,2,1,0,70705.58,0,False,True,False
6244,670,Female,3.044522437723423,4,0.0,2,1,0,119759.24,0,False,False,True
6245,591,Male,3.6888794541139363,8,0.0,2,0,0,42392.24,0,False,False,True
6246,633,Male,3.713572066704308,4,150578.0,1,0,1,34670.62,1,True,False,False
6247,678,Female,3.8501476017100584,1,0.0,2,0,0,82106.19,0,True,False,False
6248,590,Male,3.871201010907891,3,0.0,2,1,0,171774.5,0,True,False,False
6249,705,Female,3.8918202981106265,0,0.0,2,0,0,149772.61,0,True,False,False
6250,608,Male,3.7612001156935624,10,163548.07,1,1,0,38866.85,0,True,False,False
6251,682,Female,3.6375861597263857,8,148580.12,1,1,0,35179.18,0,True,False,False
6252,596,Male,3.4965075614664802,3,96709.07,2,0,0,41788.37,0,False,True,False
6253,395,Female,3.5553480614894135,5,106011.59,1,1,1,17376.57,1,False,True,False
6254,578,Male,3.6375861597263857,1,135650.88,1,1,0,199428.19,0,False,True,False
6255,547,Male,4.02535169073515,4,111362.76,3,1,0,16922.28,1,False,True,False
6256,609,Male,3.6375861597263857,1,39344.83,1,1,1,178291.89,1,True,False,False
6257,774,Male,3.6109179126442243,9,130809.77,1,1,0,152290.28,0,False,True,False
6258,712,Female,3.332204510175204,2,133009.51,1,1,0,126809.15,0,True,False,False
6259,585,Female,3.367295829986474,9,135337.49,2,1,1,40385.61,0,False,True,False
6260,666,Female,3.4965075614664802,10,112536.57,2,1,1,34350.54,0,True,False,False
6261,708,Female,3.58351893845611,8,122570.69,1,0,0,199005.88,0,False,False,True
6262,513,Male,3.8066624897703196,1,63562.02,2,0,1,52629.73,1,True,False,False
6263,445,Male,3.6375861597263857,3,0.0,2,1,1,180012.39,0,True,False,False
6264,690,Male,3.8066624897703196,9,100368.63,2,0,0,35342.33,0,False,True,False
6265,850,Male,3.6375861597263857,6,0.0,2,1,0,109291.22,0,True,False,False
6266,537,Female,3.5263605246161616,7,136082.0,1,1,0,62746.54,0,False,False,True
6267,705,Male,3.8918202981106265,9,114169.16,1,0,0,173273.2,1,False,True,False
6268,670,Female,3.828641396489095,5,47884.92,1,1,1,54340.24,0,True,False,False
6269,652,Female,3.6109179126442243,1,0.0,2,1,1,19302.78,0,False,False,True
6270,696,Male,3.2188758248682006,9,0.0,1,0,0,10883.52,0,False,False,True
6271,747,Male,3.912023005428146,6,202904.64,1,1,1,17298.72,1,True,False,False
6272,511,Female,3.8501476017100584,1,0.0,1,1,1,115779.48,1,True,False,False
6273,743,Male,3.784189633918261,2,161807.18,2,0,1,93228.86,1,False,False,True
6274,532,Male,3.970291913552122,3,110791.97,1,1,0,148704.77,1,False,True,False
6275,642,Female,3.5263605246161616,9,0.0,2,1,1,150475.14,0,False,False,True
6276,554,Female,4.007333185232471,6,108755.0,1,1,0,40914.32,1,False,True,False
6277,604,Female,3.5553480614894135,3,0.0,2,1,0,38587.7,0,False,False,True
6278,602,Female,4.290459441148391,3,0.0,2,1,1,171260.66,0,True,False,False
6279,757,Female,4.02535169073515,9,117294.12,4,1,0,94187.47,1,False,False,True
6280,491,Male,3.295836866004329,4,102251.14,1,1,1,145900.89,0,False,True,False
6281,850,Male,3.4657359027997265,4,0.0,2,0,0,152298.28,0,True,False,False
6282,521,Male,3.1354942159291497,5,0.0,2,1,1,99828.45,0,True,False,False
6283,726,Male,3.6375861597263857,2,132057.92,2,1,0,34743.98,0,True,False,False
6284,596,Male,3.5263605246161616,8,0.0,1,1,0,121189.3,1,True,False,False
6285,850,Female,3.58351893845611,7,114285.2,1,0,1,129660.59,0,False,True,False
6286,637,Female,3.7376696182833684,9,0.0,2,1,0,145477.36,0,True,False,False
6287,690,Male,3.4965075614664802,2,76087.98,1,0,1,151822.66,0,False,False,True
6288,689,Male,3.713572066704308,8,160272.27,1,1,0,49656.24,0,True,False,False
6289,633,Male,4.1588830833596715,4,114552.6,1,1,0,73856.28,1,False,False,True
6290,555,Female,3.332204510175204,8,102000.17,1,1,1,116757.0,0,True,False,False
6291,563,Male,3.2188758248682006,7,0.0,2,0,0,16319.56,0,False,False,True
6292,494,Female,3.5263605246161616,1,137853.0,1,0,1,90273.85,0,True,False,False
6293,534,Male,3.332204510175204,9,0.0,2,1,0,161344.13,0,True,False,False
6294,696,Male,3.7612001156935624,7,162318.61,1,1,0,121061.89,0,False,True,False
6295,535,Female,3.9318256327243257,1,140292.58,3,0,0,69531.22,1,False,False,True
6296,600,Male,3.5553480614894135,0,0.0,2,0,1,3756.23,0,True,False,False
6297,807,Female,3.5553480614894135,1,0.0,1,0,0,114448.13,0,True,False,False
6298,714,Female,3.970291913552122,2,0.0,1,0,1,144045.08,1,True,False,False
6299,590,Male,3.2188758248682006,7,126431.54,1,1,0,58781.11,0,True,False,False
6300,614,Female,3.7376696182833684,3,123475.04,1,1,1,179227.52,0,True,False,False
6301,766,Female,3.828641396489095,6,97652.96,1,1,0,127332.33,0,False,True,False
6302,557,Male,3.7612001156935624,4,0.0,2,0,1,86642.38,0,False,False,True
6303,788,Female,3.912023005428146,4,137455.99,1,1,0,184178.29,1,False,True,False
6304,648,Female,3.6635616461296463,2,0.0,2,0,1,9551.49,0,True,False,False
6305,726,Female,3.5263605246161616,7,99046.31,2,1,1,56053.06,0,False,True,False
6306,773,Male,3.5263605246161616,9,0.0,2,1,1,1118.31,0,True,False,False
6307,583,Male,3.332204510175204,4,105907.42,2,1,1,195732.04,0,False,True,False
6308,565,Male,3.970291913552122,5,97720.35,2,1,0,175070.94,1,False,True,False
6309,705,Male,3.258096538021482,9,0.0,2,0,1,112331.19,0,True,False,False
6310,685,Male,3.784189633918261,4,97392.18,2,1,0,43956.83,0,False,False,True
6311,741,Male,3.4011973816621555,8,0.0,2,1,1,115994.52,0,True,False,False
6312,658,Female,3.367295829986474,9,152812.58,1,1,0,166682.57,0,False,True,False
6313,575,Male,3.332204510175204,3,139301.68,1,1,0,99843.98,0,True,False,False
6314,844,Female,3.7376696182833684,10,76319.64,1,1,1,141175.18,1,True,False,False
6315,559,Male,4.219507705176107,9,125919.35,1,1,0,175910.95,1,False,False,True
6316,725,Male,3.6375861597263857,6,124348.38,2,0,1,176984.34,0,True,False,False
6317,450,Male,3.4011973816621555,7,117199.8,1,1,1,43480.63,0,True,False,False
6318,738,Female,4.060443010546419,9,148384.64,1,0,0,155047.11,1,False,True,False
6319,642,Female,2.995732273553991,3,113905.48,1,1,1,176137.2,0,False,True,False
6320,618,Male,3.4965075614664802,5,133476.09,1,0,1,154843.4,0,False,False,True
6321,590,Male,3.871201010907891,0,117879.32,1,1,1,8214.46,0,True,False,False
